,type,metaData,id,accountId,transactionURN,accountRef,date,description,category,amount,currency,status,matchState,fiData,merchantId,transactionType,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,isReviewed
220,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-18T05:08:37Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244110863_0', 'rel': 'self'}]}",105265372_1244110863_0,105265372_9002406,urn:transaction:fdp::transactionid:85aa3400-85d0-11ee-8615-1e17f349f6e2,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-17,QT 1493,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-35.99,USD,POSTED,NOT_MATCHED,"{'id': '202311171318313231105#20231105', 'date': '2023-11-17', 'amount': -35.99, 'description': 'QT 1493', 'inferredDescription': 'QT 1493', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",10041.0,DEBIT,1700284117000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
216,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-18T20:48:28Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244220134_0', 'rel': 'self'}]}",105265372_1244220134_0,105265372_9002407,urn:transaction:fdp::transactionid:d2854160-8653-11ee-8a34-8ed36dd6f657,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-17,Disney Plus,"{'id': '105265372_1', 'name': 'Entertainment', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-27.17,USD,POSTED,NOT_MATCHED,"{'id': '202311171823210231105#20231105', 'date': '2023-11-17', 'amount': -27.17, 'description': 'Disney Plus', 'inferredDescription': 'Disney Plus', 'inferredCategory': {'id': '105265372_1', 'name': 'Entertainment'}}",6092.0,DEBIT,1700340508000,True,False,DISCRETIONARY,False,UNREVIEWED,False
219,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-18T05:08:37Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244110864_0', 'rel': 'self'}]}",105265372_1244110864_0,105265372_9002406,urn:transaction:fdp::transactionid:85aa3402-85d0-11ee-8615-1e17f349f6e2,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-17,Payment Thank You-Mobile,"{'id': '105265372_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '105265372_21', 'parentName': 'Transfer'}",351.26,USD,POSTED,NOT_MATCHED,"{'id': '202311171848533231105#20231105', 'date': '2023-11-17', 'amount': 351.26, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '105265372_2101', 'name': 'Credit Card Payment'}}",,CREDIT,1700284117000,False,False,NONE,False,UNREVIEWED,False
215,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-18T20:48:28Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244220136_0', 'rel': 'self'}]}",105265372_1244220136_0,105265372_9002407,urn:transaction:fdp::transactionid:d2854161-8653-11ee-8a34-8ed36dd6f657,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-17,Payment Thank You-Mobile,"{'id': '105265372_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '105265372_21', 'parentName': 'Transfer'}",357.55,USD,POSTED,NOT_MATCHED,"{'id': '202311171852260231105#20231105', 'date': '2023-11-17', 'amount': 357.55, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '105265372_2101', 'name': 'Credit Card Payment'}}",,CREDIT,1700340508000,False,False,NONE,False,UNREVIEWED,False
218,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-18T05:08:37Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244110865_0', 'rel': 'self'}]}",105265372_1244110865_0,105265372_9002406,urn:transaction:fdp::transactionid:85aa3401-85d0-11ee-8615-1e17f349f6e2,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-17,STEAMGAMES.COM XXXXXX2985,"{'id': '105265372_1', 'name': 'Entertainment', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-29.89,USD,POSTED,NOT_MATCHED,"{'id': '202311171318323231105#20231105', 'date': '2023-11-17', 'amount': -29.89, 'description': 'STEAMGAMES.COM XXXXXX2985', 'inferredDescription': 'STEAMGAMES.COM XXXXXX2985', 'inferredCategory': {'id': '105265372_1', 'name': 'Entertainment'}}",12859.0,DEBIT,1700284117000,True,False,DISCRETIONARY,False,UNREVIEWED,False
209,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-20T22:33:44Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244952370_0', 'rel': 'self'}]}",105265372_1244952370_0,105265372_9002406,urn:transaction:fdp::transactionid:dc55bb00-87f4-11ee-b86d-963a24c1a960,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,LEVI STORE 643,"{'id': '105265372_201', 'name': 'Clothing', 'categoryType': 'EXPENSE', 'parentId': '105265372_2', 'parentName': 'Shopping'}",-56.98,USD,POSTED,NOT_MATCHED,"{'id': '202311191124379231105#20231105', 'date': '2023-11-19', 'amount': -56.98, 'description': 'LEVI STORE 643', 'inferredDescription': 'LEVI STORE 643', 'inferredCategory': {'id': '105265372_201', 'name': 'Clothing'}}",11536.0,DEBIT,1700519624000,True,False,DISCRETIONARY,False,UNREVIEWED,False
210,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-20T22:33:44Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244952368_0', 'rel': 'self'}]}",105265372_1244952368_0,105265372_9002406,urn:transaction:fdp::transactionid:dc55bb01-87f4-11ee-b86d-963a24c1a960,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,WALGREENS #6245,"{'id': '105265372_505', 'name': 'Pharmacy', 'categoryType': 'EXPENSE', 'parentId': '105265372_5', 'parentName': 'Health & Fitness'}",-21.37,USD,POSTED,NOT_MATCHED,"{'id': '202311191124389231105#20231105', 'date': '2023-11-19', 'amount': -21.37, 'description': 'WALGREENS #6245', 'inferredDescription': 'WALGREENS #6245', 'inferredCategory': {'id': '105265372_505', 'name': 'Pharmacy'}}",1081.0,DEBIT,1700519624000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
203,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363100_0', 'rel': 'self'}]}",105265372_1246363100_0,105265372_9002407,urn:transaction:fdp::transactionid:5c24d6c0-8a7c-11ee-8b25-ea4177ed3b26,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,SQ *BAJA CAFE BROADWAY,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-50.12,USD,POSTED,NOT_MATCHED,"{'id': '202311201838606231105#20231105', 'date': '2023-11-19', 'amount': -50.12, 'description': 'SQ *BAJA CAFE BROADWAY', 'inferredDescription': 'SQ *BAJA CAFE BROADWAY', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",1026301603.0,DEBIT,1700797723000,True,False,DISCRETIONARY,False,UNREVIEWED,False
208,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-20T22:33:45Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244952372_0', 'rel': 'self'}]}",105265372_1244952372_0,105265372_9002407,urn:transaction:fdp::transactionid:dc56cc74-87f4-11ee-b73c-c254d83f96c9,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,FROST GELATO LA ENCANTAD,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-6.58,USD,POSTED,NOT_MATCHED,"{'id': '202311191843476231105#20231105', 'date': '2023-11-19', 'amount': -6.58, 'description': 'FROST GELATO LA ENCANTAD', 'inferredDescription': 'FROST GELATO LA ENCANTAD', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",1017705696.0,DEBIT,1700519625000,True,False,DISCRETIONARY,False,UNREVIEWED,False
207,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-20T22:33:45Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244952374_0', 'rel': 'self'}]}",105265372_1244952374_0,105265372_9002407,urn:transaction:fdp::transactionid:dc56cc72-87f4-11ee-b73c-c254d83f96c9,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,TST* THE KOREAN ROSE,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-16.88,USD,POSTED,NOT_MATCHED,"{'id': '202311191843486231105#20231105', 'date': '2023-11-19', 'amount': -16.88, 'description': 'TST* THE KOREAN ROSE', 'inferredDescription': 'TST* THE KOREAN ROSE', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",,DEBIT,1700519625000,True,False,DISCRETIONARY,False,UNREVIEWED,False
206,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-20T22:33:45Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244952375_0', 'rel': 'self'}]}",105265372_1244952375_0,105265372_9002407,urn:transaction:fdp::transactionid:dc56cc73-87f4-11ee-b73c-c254d83f96c9,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,DING TEA TUCSON,"{'id': '105265372_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-8.6,USD,POSTED,NOT_MATCHED,"{'id': '202311191843456231105#20231105', 'date': '2023-11-19', 'amount': -8.6, 'description': 'DING TEA TUCSON', 'inferredDescription': 'DING TEA TUCSON', 'inferredCategory': {'id': '105265372_704', 'name': 'Coffee Shops'}}",,DEBIT,1700519625000,True,False,DISCRETIONARY,False,UNREVIEWED,False
205,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-20T22:33:45Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244952378_0', 'rel': 'self'}]}",105265372_1244952378_0,105265372_9002407,urn:transaction:fdp::transactionid:dc56cc70-87f4-11ee-b73c-c254d83f96c9,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,JUN DYNASTY RESTAURANT,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-120.69,USD,POSTED,NOT_MATCHED,"{'id': '202311191843466231105#20231105', 'date': '2023-11-19', 'amount': -120.69, 'description': 'JUN DYNASTY RESTAURANT', 'inferredDescription': 'JUN DYNASTY RESTAURANT', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",1033280346.0,DEBIT,1700519625000,True,False,DISCRETIONARY,False,UNREVIEWED,False
204,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-20T22:33:45Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1244952379_0', 'rel': 'self'}]}",105265372_1244952379_0,105265372_9002407,urn:transaction:fdp::transactionid:dc56cc71-87f4-11ee-b73c-c254d83f96c9,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-19,HA LONG BAY,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-35.09,USD,POSTED,NOT_MATCHED,"{'id': '202311191843496231105#20231105', 'date': '2023-11-19', 'amount': -35.09, 'description': 'HA LONG BAY', 'inferredDescription': 'HA LONG BAY', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",1023019164.0,DEBIT,1700519625000,True,False,DISCRETIONARY,False,UNREVIEWED,False
197,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363101_0', 'rel': 'self'}]}",105265372_1246363101_0,105265372_9002407,urn:transaction:fdp::transactionid:5c24d6c2-8a7c-11ee-8b25-ea4177ed3b26,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-21,SACHIKO SUSHI II,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-22.69,USD,POSTED,NOT_MATCHED,"{'id': '202311211846406231105#20231105', 'date': '2023-11-21', 'amount': -22.69, 'description': 'SACHIKO SUSHI II', 'inferredDescription': 'SACHIKO SUSHI II', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",1002737406.0,DEBIT,1700797723000,True,False,DISCRETIONARY,False,UNREVIEWED,False
201,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363093_0', 'rel': 'self'}]}",105265372_1246363093_0,105265372_9002406,urn:transaction:fdp::transactionid:5c241371-8a7c-11ee-a672-6e1b46eac872,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-21,Offer:QuikTrip (Pay At,"{'id': '105265372_30', 'name': 'Income', 'categoryType': 'INCOME', 'parentId': '105265372_0', 'parentName': 'Root'}",1.8,USD,POSTED,NOT_MATCHED,"{'id': '202311211904072231105#20231105', 'date': '2023-11-21', 'amount': 1.8, 'description': 'Offer:QuikTrip (Pay At', 'inferredDescription': 'Offer:QuikTrip (Pay At', 'inferredCategory': {'id': '105265372_30', 'name': 'Income'}}",,CREDIT,1700797723000,False,False,NONE,False,UNREVIEWED,False
200,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363094_0', 'rel': 'self'}]}",105265372_1246363094_0,105265372_9002406,urn:transaction:fdp::transactionid:5c241370-8a7c-11ee-a672-6e1b46eac872,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-21,BASHAS' #071,"{'id': '105265372_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-13.25,USD,POSTED,NOT_MATCHED,"{'id': '202311211420275231105#20231105', 'date': '2023-11-21', 'amount': -13.25, 'description': ""BASHAS' #071"", 'inferredDescription': ""BASHAS' #071"", 'inferredCategory': {'id': '105265372_701', 'name': 'Groceries'}}",4010.0,DEBIT,1700797723000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
198,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363098_0', 'rel': 'self'}]}",105265372_1246363098_0,105265372_9002407,urn:transaction:fdp::transactionid:5c24d6c1-8a7c-11ee-8b25-ea4177ed3b26,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-21,ARIZONA PIZZA COMPANY,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-43.15,USD,POSTED,NOT_MATCHED,"{'id': '202311211846416231105#20231105', 'date': '2023-11-21', 'amount': -43.15, 'description': 'ARIZONA PIZZA COMPANY', 'inferredDescription': 'ARIZONA PIZZA COMPANY', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",1002438965.0,DEBIT,1700797723000,True,False,DISCRETIONARY,False,UNREVIEWED,False
195,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363099_0', 'rel': 'self'}]}",105265372_1246363099_0,105265372_9002407,urn:transaction:fdp::transactionid:5c24d6c3-8a7c-11ee-8b25-ea4177ed3b26,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-22,BAGGINS GOURMET SANDWICH,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-17.12,USD,POSTED,NOT_MATCHED,"{'id': '202311221838351231105#20231105', 'date': '2023-11-22', 'amount': -17.12, 'description': 'BAGGINS GOURMET SANDWICH', 'inferredDescription': 'BAGGINS GOURMET SANDWICH', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",,DEBIT,1700797723000,True,False,DISCRETIONARY,False,UNREVIEWED,False
196,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363092_0', 'rel': 'self'}]}",105265372_1246363092_0,105265372_9002406,urn:transaction:fdp::transactionid:5c241372-8a7c-11ee-a672-6e1b46eac872,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-22,PAYPAL *STEAM GAMES,"{'id': '105265372_1', 'name': 'Entertainment', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-5.0,USD,POSTED,NOT_MATCHED,"{'id': '202311221335355231105#20231105', 'date': '2023-11-22', 'amount': -5.0, 'description': 'PAYPAL *STEAM GAMES', 'inferredDescription': 'PAYPAL *STEAM GAMES', 'inferredCategory': {'id': '105265372_1', 'name': 'Entertainment'}}",12859.0,DEBIT,1700797723000,True,False,DISCRETIONARY,False,UNREVIEWED,False
192,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-29T10:15:57Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1248297441_0', 'rel': 'self'}]}",105265372_1248297441_0,105265372_9002407,urn:transaction:fdp::transactionid:48b6dfc0-8ea0-11ee-bb1e-228277520204,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-23,PANDA EXPRESS #1898,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-20.33,USD,POSTED,NOT_MATCHED,"{'id': '202311231828453231105#20231105', 'date': '2023-11-23', 'amount': -20.33, 'description': 'PANDA EXPRESS #1898', 'inferredDescription': 'PANDA EXPRESS #1898', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",3032.0,DEBIT,1701252957000,True,False,DISCRETIONARY,False,UNREVIEWED,False
193,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363091_0', 'rel': 'self'}]}",105265372_1246363091_0,105265372_9002406,urn:transaction:fdp::transactionid:5c241373-8a7c-11ee-a672-6e1b46eac872,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-23,QT 1493,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-23.62,USD,POSTED,NOT_MATCHED,"{'id': '202311231343585231105#20231105', 'date': '2023-11-23', 'amount': -23.62, 'description': 'QT 1493', 'inferredDescription': 'QT 1493', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",10041.0,DEBIT,1700797723000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
194,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-24T03:48:43Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1246363090_0', 'rel': 'self'}]}",105265372_1246363090_0,105265372_9002406,urn:transaction:fdp::transactionid:5c241374-8a7c-11ee-a672-6e1b46eac872,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-23,QT 1493,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-2.16,USD,POSTED,NOT_MATCHED,"{'id': '202311231343595231105#20231105', 'date': '2023-11-23', 'amount': -2.16, 'description': 'QT 1493', 'inferredDescription': 'QT 1493', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",10041.0,DEBIT,1700797723000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
191,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-29T10:15:57Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1248297447_0', 'rel': 'self'}]}",105265372_1248297447_0,105265372_9002406,urn:transaction:fdp::transactionid:48b64380-8ea0-11ee-9806-da306ace29be,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-24,Afterpay,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-27.16,USD,POSTED,NOT_MATCHED,"{'id': '202311241114334231105#20231105', 'date': '2023-11-24', 'amount': -27.16, 'description': 'Afterpay', 'inferredDescription': 'Afterpay', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",,DEBIT,1701252957000,True,False,DISCRETIONARY,False,UNREVIEWED,False
190,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-29T10:15:57Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1248297442_0', 'rel': 'self'}]}",105265372_1248297442_0,105265372_9002407,urn:transaction:fdp::transactionid:48b6dfc1-8ea0-11ee-bb1e-228277520204,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-26,SQ *MISS DESSERT ¦ TUCSON,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-25.18,USD,POSTED,NOT_MATCHED,"{'id': '202311261827207231105#20231105', 'date': '2023-11-26', 'amount': -25.18, 'description': 'SQ *MISS DESSERT ¦ TUCSON', 'inferredDescription': 'SQ *MISS DESSERT ¦ TUCSON', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",,DEBIT,1701252957000,True,False,DISCRETIONARY,False,UNREVIEWED,False
185,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-11-29T10:15:57Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1248297456_0', 'rel': 'self'}]}",105265372_1248297456_0,105265372_9002406,urn:transaction:fdp::transactionid:48b64382-8ea0-11ee-9806-da306ace29be,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-11-26,Klarna,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-22.52,USD,POSTED,NOT_MATCHED,"{'id': '202311261119218231105#20231105', 'date': '2023-11-26', 'amount': -22.52, 'description': 'Klarna', 'inferredDescription': 'Klarna', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",,DEBIT,1701252957000,True,False,DISCRETIONARY,False,UNREVIEWED,False
